amount,oldbalanceorg,newbalanceorig,oldbalancedest,newbalancedest,isfraud,original_balance_difference,dest_balance_diff,amount_to_origin_ratio,amount_to_dest_ratio,transaction_hour,night_transaction,type_cash_out,type_debit,type_payment,type_transfer
155075.41,6356409.58,6511484.99,1035098.36,0.0,0,-155075.41000000015,-1035098.36,0.02439669496617067,0.14981693158422976,1,1,False,False,False,False
76932.89,6511484.99,6588417.88,765831.94,1412484.09,0,-76932.88999999966,646652.1500000001,0.011814951321119252,0.10045649120289864,1,1,False,False,False,False
92971.79,6588417.88,6681389.66,111367.94,0.0,0,-92971.78000000026,-111367.94,0.014111396329433139,0.834808969179378,1,1,False,False,False,False
7322.98,6681389.66,6688712.64,64966.0,57643.02,0,-7322.979999999516,-7322.980000000003,0.0010960263173714795,0.1127184570628165,1,1,False,False,False,False
222126.95,6688712.64,6910839.59,1397610.6,2107778.11,0,-222126.9500000002,710167.5099999998,0.03320921808815843,0.1589332472626873,1,1,False,False,False,False
62983.91,6910839.59,6973823.5,454778.18,1363368.51,0,-62983.91000000015,908590.3300000001,0.009113784232143604,0.13849338925321955,1,1,False,False,False,False
1271.77,6973823.5,6975095.27,697456.73,2719172.89,0,-1271.769999999553,2021716.1600000001,0.000182363350267848,0.001823436669058066,1,1,False,False,False,False
246816.65,6975095.27,7221911.92,933112.37,1517262.16,0,-246816.65000000037,584149.7899999999,0.0353854112468042,0.2645087488136624,1,1,False,False,False,False
21898.97,7221911.92,7243810.89,1114670.7,1567434.81,0,-21898.96999999974,452764.1100000001,0.003032294939385672,0.019646116430514924,1,1,False,False,False,False
30811.56,7243810.89,7274622.45,152178.0,651524.92,0,-30811.56000000052,499346.92000000004,0.004253500845671464,0.2024691974582564,1,1,False,False,False,False
100275.09,7274622.45,7374897.54,878425.58,1254956.07,0,-100275.08999999985,376530.4900000001,0.013784230989990279,0.1141530690020787,1,1,False,False,False,False
46630.53,7374897.54,7421528.07,604846.71,1186556.81,0,-46630.53000000026,581710.1000000001,0.0063228707143678205,0.07709466239030648,1,1,False,False,False,False
158775.58,7421528.07,7580303.64,688899.05,1412484.09,0,-158775.56999999937,723585.04,0.021393917412763024,0.2304769465468902,1,1,False,False,False,False
90556.08,7580303.64,7670859.72,186372.86,8496.61,0,-90556.08000000007,-177876.25,0.011946232282295188,0.4858840182845384,1,1,False,False,False,False
173948.89,7670859.72,7844808.61,391794.27,1363368.51,0,-173948.8900000006,971574.24,0.022676580418996322,0.44397904548464817,1,1,False,False,False,False
66216.71,7844808.61,7911025.32,117785.88,9940339.29,0,-66216.70999999996,9822553.409999998,0.008440830726547104,0.5621739025602852,1,1,False,False,False,False
216133.99,7911025.32,8127159.31,1092771.73,1567434.81,0,-216133.9899999993,474663.0800000001,0.02732060054630181,0.19778494106455236,1,1,False,False,False,False
371883.82,8127159.31,8499043.13,880022.94,0.0,0,-371883.82000000123,-880022.94,0.04575814993367591,0.4225837538010614,1,1,False,False,False,False
770537.37,8499043.13,8499043.13,8499043.13,16874643.09,0,0.0,8375599.959999999,0.09066165067670968,0.09066165067670968,1,1,False,False,False,False
71275.47,8499043.13,8570318.6,136084.66,43691.09,0,-71275.46999999881,-92393.57,0.008386292494753759,0.523754449954536,1,1,False,False,False,False
336298.77,8570318.6,8906617.38,1049811.54,4619798.56,0,-336298.7800000012,3569987.0199999996,0.03923993336257845,0.3203417345348151,1,1,False,False,False,False
317393.38,8906617.38,9224010.75,1175483.65,2107778.11,0,-317393.3699999992,932294.46,0.03563567747695506,0.2700106547541901,1,1,False,False,False,False
181002.01,9224010.75,9405012.76,292975.96,277515.05,0,-181002.00999999978,-15460.910000000033,0.01962291624357482,0.6178028811548867,1,1,False,False,False,False
311449.38,9405012.76,9716462.14,713512.77,4619798.56,0,-311449.3800000008,3906285.7899999996,0.03311524979629589,0.43650086809116523,1,1,False,False,False,False
270824.42,9716462.14,9987286.56,8515810.04,10681238.79,0,-270824.4199999999,2165428.75,0.027872736827981213,0.031802539855323046,1,1,False,False,False,False
1449.03,80983.0,79533.97,0.0,0.0,0,1449.0299999999988,0.0,0.01789279363824953,1449.03,1,1,False,False,True,False
3551.48,1015017.79,1011466.31,0.0,0.0,0,3551.4799999999814,0.0,0.00349893030059079,3551.48,1,1,False,False,True,False
227768.63,1011466.31,783697.68,530123.48,1412484.09,0,227768.63,882360.6100000001,0.22518634833586465,0.4296512207849749,1,1,True,False,False,False
172986.7,783697.68,610710.98,686295.71,1517262.16,0,172986.70000000007,830966.45,0.22073113610450384,0.2520581804916419,1,1,True,False,False,False
4940.2,48005.0,43064.8,0.0,0.0,0,4940.199999999997,0.0,0.1029079698371037,4940.2,1,1,False,False,True,False
2755.96,20987.0,18231.04,0.0,0.0,0,2755.959999999999,0.0,0.13131122546216886,2755.96,1,1,False,False,True,False
8807.01,139428.0,130620.99,64809.18,43691.09,0,8807.009999999995,-21118.090000000004,0.06316483658349412,0.13588930010686592,1,1,False,True,False,False
3111.86,64665.82,61553.96,10070.22,0.0,0,3111.8600000000006,-10070.22,0.04812143228938736,0.30898540593890317,1,1,False,True,False,False
10040.52,61553.96,51513.44,0.0,0.0,0,10040.519999999997,0.0,0.16311471894385116,10040.52,1,1,False,False,True,False
5363.0,21260.0,15897.0,24765.26,18910.85,0,5363.0,-5854.41,0.2522458962419453,0.21654460544305035,1,1,False,True,False,False
11990.19,885.0,0.0,0.0,0.0,0,885.0,0.0,13.532945823927767,11990.19,1,1,False,False,True,False
266.88,4182.0,3915.12,0.0,0.0,0,266.8800000000001,0.0,0.06380109968921827,266.88,1,1,False,False,True,False
1928.55,5096.0,3167.45,0.0,0.0,0,1928.5500000000002,0.0,0.3783696291936433,1928.55,1,1,False,False,True,False
10648.06,37419.0,26770.94,0.0,0.0,0,10648.060000000001,0.0,0.28455531801175843,10648.06,1,1,False,False,True,False
962.43,26770.94,25808.5,0.0,0.0,0,962.4399999999987,0.0,0.03594920651996082,962.43,1,1,False,False,True,False
8348.1,16583.0,8234.9,0.0,0.0,0,8348.1,0.0,0.5033827785817656,8348.1,1,1,False,False,True,False
6969.67,61091.0,54121.33,0.0,0.0,0,6969.669999999998,0.0,0.11408482289006744,6969.67,1,1,False,False,True,False
20128.0,20128.0,0.0,0.0,0.0,1,20128.0,0.0,0.9999503204332059,20128.0,1,1,False,False,False,True
20128.0,20128.0,0.0,6268.0,12145.85,1,20128.0,5877.85,0.9999503204332059,3.210719412984527,1,1,True,False,False,False
154.87,9339.0,9184.13,0.0,0.0,0,154.8700000000008,0.0,0.016581370449678803,154.87,1,1,False,False,True,False
4040.84,1938.0,0.0,51339.0,36757.68,0,1938.0,-14581.32,2.0839814337287264,0.07870744059213089,1,1,False,True,False,False
6490.17,548504.0,542013.83,0.0,0.0,0,6490.170000000042,0.0,0.011832471900894249,6490.17,1,1,False,False,True,False
1101.09,30858.0,29756.91,0.0,0.0,0,1101.0900000000001,0.0,0.03568132473508539,1101.09,1,1,False,False,True,False
4347.78,20766.0,16418.22,407959.76,55974.56,0,4347.779999999999,-351985.2,0.20936004237492173,0.01065734851557782,1,1,False,True,False,False
213922.13,16418.22,0.0,431956.63,2025098.66,0,16418.22,1593142.0299999998,13.028763242102851,0.49523868810929444,1,1,True,False,False,False
83859.59,0.0,0.0,16387548.36,19169204.93,0,0.0,2781656.5700000003,83859.59,0.0051172745941312605,1,1,True,False,False,False
33269.25,0.0,0.0,111389.13,15375.37,0,0.0,-96013.76000000001,33269.25,0.2986732307431547,1,1,True,False,False,False
51749.94,0.0,0.0,62470.0,132842.64,0,0.0,70372.64000000001,51749.94,0.8283834099021946,1,1,True,False,False,False
86410.3,0.0,0.0,757892.11,1412484.09,0,0.0,654591.9800000001,86410.3,0.11401383501164168,1,1,True,False,False,False
10856.63,0.0,0.0,217845.38,1363368.51,0,0.0,1145523.13,10856.63,0.049836173545780287,1,1,True,False,False,False
161613.93,0.0,0.0,402063.39,4619798.56,0,0.0,4217735.17,161613.93,0.4019603178485913,1,1,True,False,False,False
244361.81,0.0,0.0,859282.41,1517262.16,0,0.0,657979.7499999999,244361.81,0.28437859634692586,1,1,True,False,False,False
596617.87,0.0,0.0,645878.76,2025098.66,0,0.0,1379219.9,596617.87,0.9237290080122653,1,1,True,False,False,False
108600.78,0.0,0.0,146488.24,97128.19,0,0.0,-49360.04999999999,108600.78,0.7413567030588731,1,1,True,False,False,False
377520.94,0.0,0.0,563677.32,4619798.56,0,0.0,4056121.2399999998,377520.94,0.669745361148536,1,1,True,False,False,False
60758.42,0.0,0.0,155911.68,500631.71,0,0.0,344720.03,60758.42,0.3896951806613805,1,1,True,False,False,False
86204.31,0.0,0.0,941198.26,4619798.56,0,0.0,3678600.3,86204.31,0.09158986164098769,1,1,True,False,False,False
1234.0,0.0,0.0,29906.0,7550.03,0,0.0,-22355.97,1234.0,0.0412612431872137,1,1,True,False,False,False
18288.91,0.0,0.0,858090.28,2107778.11,0,0.0,1249687.8299999998,18288.91,0.021313478444857287,1,1,True,False,False,False
248979.22,0.0,0.0,1103644.22,1517262.16,0,0.0,413617.93999999994,248979.22,0.22559715340406222,1,1,True,False,False,False
126774.5,0.0,0.0,1242496.63,2025098.66,0,0.0,782602.03,126774.5,0.10203198536483327,1,1,True,False,False,False
38428.19,0.0,0.0,43524.89,122750.49,0,0.0,79225.6,38428.19,0.8828812001316918,1,1,True,False,False,False
109732.52,0.0,0.0,8244985.62,10681238.79,0,0.0,2436253.169999999,109732.52,0.01330899916002532,1,1,True,False,False,False
17851.54,0.0,0.0,32353.0,0.0,0,0.0,-32353.0,17851.54,0.5517568152315016,1,1,True,False,False,False
5223.97,0.0,0.0,10429.69,23568.91,0,0.0,13139.22,5223.97,0.5008268868118984,1,1,True,False,False,False
63807.17,0.0,0.0,558216.18,1186556.81,0,0.0,628340.63,63807.17,0.11430527809982487,1,1,True,False,False,False
406297.68,0.0,0.0,882606.73,971418.91,0,0.0,88812.18000000005,406297.68,0.4603377765567496,1,1,True,False,False,False
4779.93,121.0,0.0,0.0,0.0,0,121.0,0.0,39.17975409836066,4779.93,1,1,False,False,True,False
16631.14,0.0,0.0,89102.55,1015132.48,0,0.0,926029.9299999999,16631.14,0.18664957793488585,1,1,False,False,False,True
2771.16,60721.0,57949.84,0.0,0.0,0,2771.1600000000035,0.0,0.04563683673133296,2771.16,1,1,False,False,True,False
3154.06,24239.0,21084.94,0.0,0.0,0,3154.0600000000013,0.0,0.13011798679867986,3154.06,1,1,False,False,True,False
7813.63,21084.94,13271.31,0.0,0.0,0,7813.629999999999,0.0,0.3705611416896757,7813.63,1,1,False,False,True,False
360.13,38939.0,38578.87,0.0,0.0,0,360.1299999999974,0.0,0.009248330765279918,360.13,1,1,False,False,True,False
431381.17,40481.0,0.0,55566.0,3554299.27,0,40481.0,3498733.27,10.656122968232795,7.763261828063419,1,1,True,False,False,False
43670.84,0.0,0.0,79331.08,215851.28,0,0.0,136520.2,43670.84,0.5504814697912874,1,1,False,False,False,True
7342.63,19443.0,12100.37,0.0,0.0,0,7342.629999999999,0.0,0.37762960296235343,7342.63,1,1,False,False,True,False
7417.09,843.0,0.0,0.0,0.0,0,843.0,0.0,8.788021327014219,7417.09,1,1,False,False,True,False
8865.26,84415.83,75550.57,0.0,0.0,0,8865.259999999995,0.0,0.10501768426983103,8865.26,1,1,False,False,True,False
213490.87,75550.57,0.0,508139.13,0.0,0,75550.57,-508139.13,2.825763514907764,0.42014172350449863,1,1,True,False,False,False
7444.4,31902.57,24458.17,0.0,0.0,0,7444.4000000000015,0.0,0.23334065748754762,7444.4,1,1,False,False,True,False
287265.38,24458.17,0.0,486947.17,3554299.27,0,24458.17,3067352.1,11.744690437165286,0.5899300946135603,1,1,True,False,False,False
416001.33,0.0,0.0,102.0,9291619.62,1,0.0,9291517.62,416001.33,4038.8478640776702,1,1,True,False,False,False
6432.26,0.0,0.0,0.0,0.0,0,0.0,0.0,6432.26,6432.26,1,1,False,False,True,False
8690.86,29772.0,21081.14,0.0,0.0,0,8690.86,0.0,0.2919040741611527,8690.86,1,1,False,False,True,False
3791.28,32463.0,28671.72,0.0,0.0,0,3791.279999999999,0.0,0.11678413011335634,3791.28,1,1,False,False,True,False
4111.34,128052.0,123940.66,0.0,0.0,0,4111.3399999999965,0.0,0.03210654963179309,4111.34,1,1,False,False,True,False
7163.9,114219.94,107056.04,0.0,0.0,0,7163.900000000009,0.0,0.06271967294263206,7163.9,1,1,False,False,True,False
6557.51,107056.04,100498.52,0.0,0.0,0,6557.5199999999895,0.0,0.06125248745902185,6557.51,1,1,False,False,True,False
17348.25,100498.52,83150.27,0.0,0.0,0,17348.25,0.0,0.17262022743989225,17348.25,1,1,False,False,True,False
1586.28,83150.27,81564.0,0.0,0.0,0,1586.270000000004,0.0,0.01907703875118203,1586.28,1,1,False,False,True,False
6811.97,81564.0,74752.02,0.0,0.0,0,6811.979999999996,0.0,0.08351584625758597,6811.97,1,1,False,False,True,False
36651.07,74752.02,38100.95,0.0,0.0,0,36651.07000000001,0.0,0.49029550913126985,36651.07,1,1,False,False,True,False
4804.68,38100.95,33296.27,0.0,0.0,0,4804.68,0.0,0.1261006326447859,4804.68,1,1,False,False,True,False
19375.5,33296.27,13920.76,0.0,0.0,0,19375.509999999995,0.0,0.5818945517155011,19375.5,1,1,False,False,True,False
13833.75,13920.76,87.01,0.0,0.0,0,13833.75,0.0,0.9936782418314926,13833.75,1,1,False,False,True,False
21008.52,87.01,0.0,0.0,0.0,0,87.01,0.0,238.70605612998523,21008.52,1,1,False,False,True,False
22043.92,0.0,0.0,0.0,0.0,0,0.0,0.0,22043.92,22043.92,1,1,False,False,True,False
32635.14,0.0,0.0,0.0,0.0,0,0.0,0.0,32635.14,32635.14,1,1,False,False,True,False
11438.39,0.0,0.0,0.0,0.0,0,0.0,0.0,11438.39,11438.39,1,1,False,False,True,False
13527.16,0.0,0.0,0.0,0.0,0,0.0,0.0,13527.16,13527.16,1,1,False,False,True,False
11881.78,0.0,0.0,0.0,0.0,0,0.0,0.0,11881.78,11881.78,1,1,False,False,True,False
9805.46,0.0,0.0,0.0,0.0,0,0.0,0.0,9805.46,9805.46,1,1,False,False,True,False
9470.85,0.0,0.0,0.0,0.0,0,0.0,0.0,9470.85,9470.85,1,1,False,False,True,False
20560.86,0.0,0.0,0.0,0.0,0,0.0,0.0,20560.86,20560.86,1,1,False,False,True,False
13679.84,0.0,0.0,0.0,0.0,0,0.0,0.0,13679.84,13679.84,1,1,False,False,True,False
15448.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15448.0,15448.0,1,1,False,False,True,False
1987.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1987.4,1987.4,1,1,False,False,True,False
4145.04,97168.0,93022.96,0.0,0.0,0,4145.039999999994,0.0,0.04265804937788801,4145.04,1,1,False,False,True,False
3511.45,11310.0,7798.55,0.0,0.0,0,3511.45,0.0,0.31044558394483246,3511.45,1,1,False,False,True,False
1118.1,9041.0,7922.9,0.0,0.0,0,1118.1000000000004,0.0,0.1236562707365627,1118.1,1,1,False,False,True,False
15.06,204682.0,204666.94,0.0,0.0,0,15.059999999997672,0.0,7.357719009395016e-05,15.06,1,1,False,False,True,False
352568.35,9945.0,362513.35,2624106.46,5515763.34,0,-352568.35,2891656.88,35.44825558013272,0.134357435956529,1,1,False,False,False,False
3043.27,36369.0,33325.73,0.0,0.0,0,3043.269999999997,0.0,0.0836752818256805,3043.27,1,1,False,False,True,False
9758.09,21217.0,11458.91,0.0,0.0,0,9758.09,0.0,0.45989678574794984,9758.09,1,1,False,False,True,False
5924.89,1518.0,0.0,0.0,0.0,0,1518.0,0.0,3.900520078999342,5924.89,1,1,False,False,True,False
9550.43,4021.0,0.0,0.0,0.0,0,4021.0,0.0,2.3745474888115368,9550.43,1,1,False,False,True,False
4355.66,120.0,0.0,0.0,0.0,0,120.0,0.0,35.99719008264463,4355.66,1,1,False,False,True,False
6973.12,50015.0,43041.88,81953.08,122750.49,0,6973.120000000003,40797.41,0.1394177863083813,0.08508569677067938,1,1,False,True,False,False
2358.63,70824.0,68465.37,0.0,0.0,0,2358.6300000000047,0.0,0.033302223791034244,2358.63,1,1,False,False,True,False
374.36,15237.0,14862.64,62904.98,353532.56,0,374.3600000000006,290627.58,0.02456752854705342,0.005951103535784674,1,1,False,True,False,False
8946.63,95066.0,86119.37,0.0,0.0,0,8946.630000000005,0.0,0.09410868124585818,8946.63,1,1,False,False,True,False
20573.4,24641.0,4067.6,0.0,0.0,0,20573.4,0.0,0.834891648405162,20573.4,1,1,False,False,True,False
8358.12,293.0,0.0,0.0,0.0,0,293.0,0.0,28.428979591836736,8358.12,1,1,False,False,True,False
1006.76,696008.0,695001.24,0.0,0.0,0,1006.7600000000093,0.0,0.0014464755484483677,1006.76,1,1,False,False,True,False
10498.05,16730.0,6231.95,0.0,0.0,0,10498.05,0.0,0.6274610005379235,10498.05,1,1,False,False,True,False
463722.76,349.0,0.0,18285.39,185389.8,0,349.0,167104.40999999997,1324.9221714285713,25.35890134684867,1,1,False,False,False,True
138857.19,109473.0,0.0,1027402.57,4619798.56,0,109473.0,3592395.9899999998,1.2684033651826006,0.1351535015592753,1,1,False,False,False,True
5184.9,283509.0,278324.1,0.0,0.0,0,5184.900000000023,0.0,0.01828824380092413,5184.9,1,1,False,False,True,False
3626.96,23506.0,19879.04,0.0,0.0,0,3626.959999999999,0.0,0.15429276385757434,3626.96,1,1,False,False,True,False
282.42,30603.0,30320.58,0.0,0.0,0,282.41999999999825,0.0,0.009228205463338126,282.42,1,1,False,False,True,False
8703.54,137782.0,129078.46,63279.34,353532.56,0,8703.539999999994,290253.22,0.0631684605502856,0.13753940007275564,1,1,False,True,False,False
3673.1,30507.0,26833.9,0.0,0.0,0,3673.0999999999985,0.0,0.12039792841221975,3673.1,1,1,False,False,True,False
9800.58,12617.16,2816.58,0.0,0.0,0,9800.58,0.0,0.7767043689412719,9800.58,1,1,False,False,True,False
88987.11,2816.58,0.0,696184.96,2719172.89,0,2816.58,2022987.9300000002,31.582815749685903,0.12782089141814926,1,1,True,False,False,False
4227.19,36054.0,31826.81,0.0,0.0,0,4227.189999999999,0.0,0.11724282346415198,4227.19,1,1,False,False,True,False
2881.51,90250.0,87368.49,0.0,0.0,0,2881.5099999999948,0.0,0.03192773487274379,2881.51,1,1,False,False,True,False
4376.46,9809.0,5432.54,0.0,0.0,0,4376.46,0.0,0.4461223241590214,4376.46,1,1,False,False,True,False
11656.12,10181.0,0.0,0.0,0.0,0,10181.0,0.0,1.1447770575525438,11656.12,1,1,False,False,True,False
345698.98,40419.0,0.0,20489.94,157982.12,0,40419.0,137492.18,8.552671449777337,16.870820957945316,1,1,False,False,False,True
3292.21,20484.0,17191.79,0.0,0.0,0,3292.209999999999,0.0,0.1607132047839883,3292.21,1,1,False,False,True,False
7367.06,14528.0,7160.94,0.0,0.0,0,7367.06,0.0,0.5070589854773212,7367.06,1,1,False,False,True,False
2937.34,19703.0,16765.66,0.0,0.0,0,2937.34,0.0,0.14907328461226146,2937.34,1,1,False,False,True,False
1150.14,21634.0,20483.86,15653.66,23568.91,0,1150.1399999999994,7915.25,0.0531610815807719,0.0734694972615183,1,1,False,True,False,False
3563.36,185397.0,181833.64,0.0,0.0,0,3563.359999999986,0.0,0.01922005631128707,3563.36,1,1,False,False,True,False
2380.46,101428.0,99047.54,0.0,0.0,0,2380.4600000000064,0.0,0.023469224777923473,2380.46,1,1,False,False,True,False
2266.02,64757.92,62491.91,0.0,0.0,0,2266.0099999999948,0.0,0.03499162740823967,2266.02,1,1,False,False,True,False
32132.45,62491.91,30359.46,59605.0,0.0,0,32132.450000000004,-59605.0,0.5141775282988102,0.5390807972351777,1,1,False,False,False,True
51627.39,30359.46,0.0,81243.0,32092.07,0,30359.46,-49150.93,1.7004811521301062,0.6354609571168333,1,1,False,False,False,True
62073.54,0.0,0.0,228702.01,1363368.51,0,0.0,1134666.5,62073.54,0.27141549208294197,1,1,False,False,False,True
13614.91,0.0,0.0,30195.0,0.0,0,0.0,-30195.0,13614.91,0.4508845542455954,1,1,False,False,False,True
2290.73,0.0,0.0,79471.66,42450.71,0,0.0,-37020.950000000004,2290.73,0.02882412643543075,1,1,False,False,False,True
637161.0,0.0,0.0,1166259.76,4619798.56,0,0.0,3453538.8,637161.0,0.5463280784650596,1,1,False,False,False,True
639378.37,0.0,0.0,753824.15,3420103.09,0,0.0,2666278.94,639378.37,0.8481786127724712,1,1,False,False,False,True
34390.85,0.0,0.0,90214.97,66575.5,0,0.0,-23639.47,34390.85,0.3812057887311969,1,1,False,False,False,True
1867849.02,0.0,0.0,2271538.11,5515763.34,0,0.0,3244225.23,1867849.02,0.8222834516813581,1,1,False,False,False,True
1193410.46,0.0,0.0,16471407.95,19169204.93,0,0.0,2697796.9800000004,1193410.46,0.07245345335196719,1,1,False,False,False,True
348186.2,0.0,0.0,774212.55,3554299.27,0,0.0,2780086.7199999997,348186.2,0.44972888940008865,1,1,False,False,False,True
1440296.14,0.0,0.0,17664818.4,19169204.93,0,0.0,1504386.5300000012,1440296.14,0.08153472205891898,1,1,False,False,False,True
799483.57,0.0,0.0,1122398.75,3554299.27,0,0.0,2431900.52,799483.57,0.712298421306669,1,1,False,False,False,True
969631.31,0.0,0.0,2134967.54,6453430.91,0,0.0,4318463.37,969631.31,0.4541665564776894,1,1,False,False,False,True
483544.3,0.0,0.0,876379.19,2107778.11,0,0.0,1231398.92,483544.3,0.5517517460087727,1,1,False,False,False,True
326349.91,0.0,0.0,778150.49,1254956.07,0,0.0,476805.5800000001,326349.91,0.41939122933504885,1,1,False,False,False,True
7546.88,51368.0,43821.12,11353.0,252055.24,0,7546.879999999997,240702.24,0.14691506550643385,0.664689096353708,1,1,False,True,False,False
2469.75,43821.12,41351.37,0.0,0.0,0,2469.75,0.0,0.056358523960045745,2469.75,1,1,False,False,True,False
1741.24,80942.0,79200.76,366188.92,157982.12,0,1741.2400000000052,-208206.8,0.021511928146967618,0.0047550189256984465,1,1,False,True,False,False
553.25,7522.0,6968.75,0.0,0.0,0,553.25,0.0,0.07354114050245912,553.25,1,1,False,False,True,False
6606.31,6968.75,362.44,0.0,0.0,0,6606.31,0.0,0.947854657627605,6606.31,1,1,False,False,True,False
2075.94,110403.0,108327.06,0.0,0.0,0,2075.9400000000023,0.0,0.018803123075250897,2075.94,1,1,False,False,True,False
84212.94,53199.0,0.0,0.0,84212.94,0,53199.0,84212.94,1.58295,84212.94,1,1,False,False,False,True
312108.51,0.0,0.0,8043910.53,12494367.15,0,0.0,4450456.62,312108.51,0.03880058959325725,1,1,True,False,False,False
1647.93,70889.0,69241.07,0.0,0.0,0,1647.929999999993,0.0,0.023246297079983075,1647.93,1,1,False,False,True,False
3533.32,38211.0,34677.68,0.0,0.0,0,3533.3199999999997,0.0,0.0924662409714226,3533.32,1,1,False,False,True,False
7659.86,544.0,0.0,0.0,0.0,0,544.0,0.0,14.054788990825687,7659.86,1,1,False,False,True,False
7203.07,290775.55,283572.48,0.0,0.0,0,7203.070000000007,0.0,0.024771839407269947,7203.07,1,1,False,False,True,False
116206.75,283572.48,167365.73,216670.1,500631.71,0,116206.74999999997,283961.61,0.4097941387184726,0.536327872060464,1,1,True,False,False,False
30331.38,167365.73,137034.36,105733.69,1015132.48,0,30331.370000000024,909398.79,0.18122705749225068,0.286863091006367,1,1,True,False,False,False
2063.77,16064.0,14000.23,0.0,0.0,0,2063.7700000000004,0.0,0.12846374105197633,2063.77,1,1,False,False,True,False
3035.35,26657.0,23621.65,0.0,0.0,0,3035.3499999999985,0.0,0.11386263035486532,3035.35,1,1,False,False,True,False
123797.1,23621.65,0.0,153674.01,557537.26,0,23621.65,403863.25,5.240610177096981,0.8055773023863801,1,1,True,False,False,False
8233.25,7024.0,0.0,14673.0,12901.08,0,7024.0,-1771.92,1.1719928825622776,0.5610774158375358,1,1,False,True,False,False
2271.34,31346.0,29074.66,0.0,0.0,0,2271.34,0.0,0.07245797045969311,2271.34,1,1,False,False,True,False
3801.74,73616.2,69814.46,0.0,0.0,0,3801.7399999999907,0.0,0.05164200757431687,3801.74,1,1,False,False,True,False
1530.83,69814.46,68283.63,0.0,0.0,0,1530.8300000000017,0.0,0.02192680532363462,1530.83,1,1,False,False,True,False
4833.96,41005.0,36171.04,0.0,0.0,0,4833.959999999999,0.0,0.11788421206652686,4833.96,1,1,False,False,True,False
5842.61,40.0,0.0,0.0,0.0,0,40.0,0.0,142.50268292682927,5842.61,1,1,False,False,True,False
2871.89,653.0,0.0,0.0,0.0,0,653.0,0.0,4.391269113149847,2871.89,1,1,False,False,True,False
5297.36,82134.0,76836.64,31443.78,189534.74,0,5297.360000000001,158090.96,0.06449576916052839,0.16846548139309608,1,1,False,True,False,False
621561.65,123122.0,0.0,0.0,3997768.55,0,123122.0,3997768.55,5.0482984495179615,621561.65,1,1,False,False,False,True
829.07,11199.0,10369.93,0.0,0.0,0,829.0699999999997,0.0,0.07402410714285715,829.07,1,1,False,False,True,False
3418.07,260.0,0.0,0.0,0.0,0,260.0,0.0,13.096053639846744,3418.07,1,1,False,False,True,False
41924.75,0.0,0.0,132870.39,32092.07,0,0.0,-100778.32,41924.75,0.3155287981859751,1,1,True,False,False,False
173597.57,0.0,0.0,3104598.86,6453430.91,0,0.0,3348832.0500000003,173597.57,0.055916246159980185,1,1,True,False,False,False
77642.84,0.0,0.0,416103.33,9291619.62,0,0.0,8875516.29,77642.84,0.18659464562649467,1,1,True,False,False,False
144964.23,0.0,0.0,785172.07,2719172.89,0,0.0,1934000.8200000003,144964.23,0.18462710393264,1,1,True,False,False,False
94038.9,0.0,0.0,136065.07,1015132.48,0,0.0,879067.4099999999,94038.9,0.6911267445293304,1,1,True,False,False,False
26051.33,0.0,0.0,28479.11,1891.79,0,0.0,-26587.32,26051.33,0.9147201327522962,1,1,True,False,False,False
134143.27,0.0,0.0,1754894.42,3940085.21,0,0.0,2185190.79,134143.27,0.07643946668913182,1,1,True,False,False,False
497424.19,0.0,0.0,930136.3,2719172.89,0,0.0,1789036.59,497424.19,0.5347857676495718,1,1,True,False,False,False
607616.73,0.0,0.0,1359923.49,2107778.11,0,0.0,747854.6199999999,607616.73,0.4468018147095799,1,1,True,False,False,False
681093.57,0.0,0.0,844302.4,1412484.09,0,0.0,568181.6900000001,681093.57,0.8066929139453897,1,1,True,False,False,False
114057.61,0.0,0.0,1427560.49,2719172.89,0,0.0,1291612.4000000001,114057.61,0.07989681060953809,1,1,True,False,False,False
205279.62,0.0,0.0,1541618.1,2719172.89,0,0.0,1177554.79,205279.62,0.13315845658632536,1,1,True,False,False,False
173512.93,0.0,0.0,8354718.14,10681238.79,0,0.0,2326520.6499999994,173512.93,0.02076825409597192,1,1,True,False,False,False
166817.98,0.0,0.0,721630.0,0.0,0,0.0,-721630.0,166817.98,0.2311679792026673,1,1,True,False,False,False
113283.13,0.0,0.0,123001.91,215851.28,0,0.0,92849.37,113283.13,0.9209792678888654,1,1,True,False,False,False
179030.05,0.0,0.0,1357232.47,2107965.39,0,0.0,750732.9200000002,179030.05,0.13190807179254133,1,1,True,False,False,False
94332.0,0.0,0.0,621561.65,3997768.55,0,0.0,3376206.9,94332.0,0.1517658758936046,1,1,True,False,False,False
141111.15,0.0,0.0,622023.34,1186556.81,0,0.0,564533.4700000001,141111.15,0.22685792327676438,1,1,True,False,False,False
45756.23,0.0,0.0,1393202.52,3420103.09,0,0.0,2026900.5699999998,45756.23,0.032842459370185914,1,1,True,False,False,False
6039.61,0.0,0.0,31164.0,37203.61,0,0.0,6039.610000000001,6039.61,0.19379464142467512,1,1,True,False,False,False
46261.02,0.0,0.0,85758.95,52415.15,0,0.0,-33343.799999999996,46261.02,0.539424521586125,1,1,True,False,False,False
